9,111.06,206.23,95.193,222.12,4.1368
10,733.15,349.49,122.72,286.35,71.988
10,190.97,329.33,104.09,242.88,51.999
10,397.12,338.87,88.319,206.08,47.095
10,602.18,93.6,62.341,145.46,35.71
10,603.04,324.13,88.319,206.08,35.073
10,276.55,134.96,40.479,94.452,33.247
10,664.47,83.2,62.341,145.46,30.772
10,512.88,332.69,28.504,66.509,28.291
10,0,329.33,104.09,242.88,24.727
10,735.31,144,23.988,55.971,23.955
10,533.48,71.676,47.779,111.49,23.405
10,622.94,72.8,62.341,145.46,23.016
10,859.55,28.516,28.504,66.509,21.902
10,632.46,309.4,88.319,206.08,20.547
10,962.73,425,33.988,79.305,19.892
10,277.49,192.67,33.988,79.305,19.806
10,464.37,425,33.988,79.305,19.434
10,249.18,347.29,188.02,438.71,18.928
10,539.62,141.71,40.479,94.452,18.138
10,871.18,16,23.988,55.971,17.834
10,337.17,166.34,28.504,66.509,17.204
10,157.54,332.59,52.512,122.53,16.879
10,592.69,108.87,26.139,60.991,16.689
10,423.6,188,23.988,55.971,16.202
10,127.88,332,23.988,55.971,16.155
10,866.45,376.36,52.512,122.53,14.921
10,467.21,462.8,31.171,72.732,14.684
10,290.71,156,62.341,145.46,14.473
10,301.09,109.2,31.171,72.732,14.215
10,379.15,209.02,26.139,60.991,13.608
10,503.38,323.18,28.504,66.509,13.538
10,867.18,284,23.988,55.971,13.339
10,747.29,20,23.988,55.971,12.571
10,648.9,5.2,31.171,72.732,12.111
10,851.2,16,23.988,55.971,11.725
10,940.28,270.9,28.504,66.509,11.051
10,968.39,481.67,33.988,79.305,10.406
10,224.64,289.31,96.349,224.81,9.7258
10,981.13,265.2,31.171,72.732,9.4454
10,731.96,26,31.171,72.732,8.898
10,898.07,473.2,31.171,72.732,8.8888
10,583.45,8,23.988,55.971,8.4512
10,492.46,326.6,26.139,60.991,8.2896
10,664.95,294.67,147.58,344.35,8.2216
10,588.33,91.448,26.139,60.991,7.5692
10,897.54,275.66,28.504,66.509,7.5056
10,631.68,37.091,37.127,86.63,7.3213
10,875.96,483.37,26.139,60.991,6.7024
10,134.97,348.4,31.171,72.732,6.3023
10,86.702,210.18,37.127,86.63,5.0541
10,539.88,244.4,31.171,72.732,4.0889
10,340.61,185.45,37.127,86.63,3.3981
11,151.41,304,47.918,111.81,42.715
11,241.56,144,288.79,673.85,42.257
11,705.56,275.03,31.132,72.641,35.491
11,181.88,45.714,136.81,319.23,33.708
11,500.18,365.71,68.407,159.62,31.79
11,29.448,169.85,44.247,103.24,28.59
11,696.9,272,24.014,56.032,27.725
11,104.98,180.59,57.132,133.31,27.478
11,275.06,14.257,28.488,66.472,25.283
11,716.58,271.06,33.87,79.03,24.416
11,94.104,275.24,40.302,94.039,23.189
11,178.38,330,179.28,418.32,22.062
11,0,147.03,51.99,121.31,21.125
11,700.85,598.71,61.894,144.42,20.844
11,76.098,84,24.014,56.032,20.216
11,613.62,640,47.918,111.81,20.181
11,604.78,628,24.014,56.032,19.748
11,563.37,257.45,26.192,61.114,19.26
11,28.454,85.545,28.488,66.472,19.073
11,188.54,225.88,113.03,263.73,18.79
11,124.16,112,24.014,56.032,18.559
11,505.79,171.09,57.132,133.31,18.076
11,16.021,36,24.014,56.032,16.328
11,39.496,67.765,33.87,79.03,16.107
11,104.13,88,24.014,56.032,16.001
11,150.83,0,113.03,263.73,15.875
11,0,231.53,33.87,79.03,15.829
11,334.7,80,47.918,111.81,15.68
11,703.12,253.09,26.192,61.114,15.674
11,90.104,128.32,28.488,66.472,15.464
11,257.67,64,96.274,224.64,15.254
11,131.02,39.273,26.192,61.114,15.178
11,0,88.216,31.132,72.641,14.724
11,732.67,208.11,40.302,94.039,13.22
11,728.83,81.231,44.247,103.24,13.057
11,14.227,61.782,28.488,66.472,12.64
11,602.49,205.71,68.407,159.62,12.482
11,141.16,261.82,40.302,94.039,12.114
11,100.45,65.455,26.192,61.114,12.107
11,0,40,24.014,56.032,12.005
11,371.04,72.258,61.894,144.42,11.722
11,483.13,224,96.274,224.64,10.993
11,574.23,568.62,44.247,103.24,10.388
11,596.31,649.85,44.247,103.24,10.085
11,725.19,688,47.918,111.81,9.7859
11,66.393,242.38,28.488,66.472,9.7063
11,56.908,42.772,28.488,66.472,9.4593
11,545.65,628.57,68.407,159.62,9.4184
11,295.56,22.857,68.407,159.62,9.2939
11,18.969,90.297,28.488,66.472,9.066
11,82.977,61.091,26.192,61.114,8.7526
11,552.14,59.077,44.247,103.24,8.6908
11,48.062,136,24.014,56.032,8.5174
11,582.14,180.59,57.132,133.31,8.4526
11,141.16,335.66,40.302,94.039,8.3781
11,568.74,216,24.014,56.032,7.8242
11,677.46,614.05,51.99,121.31,7.6059
11,499.23,432,96.274,224.64,7.3306
11,28.036,60,24.014,56.032,6.3241
11,21.836,117.82,26.192,61.114,5.9719
11,570.67,181.62,31.132,72.641,5.1174
11,680.88,528,24.014,56.032,4.6978
11,672.87,228,24.014,56.032,4.4698
11,0,9.505,28.488,66.472,3.8962
11,507.43,114.06,28.488,66.472,3.4714
11,637.53,632,47.918,111.81,3.4171
11,126.65,130.91,26.192,61.114,3.2945
11,618.4,96,44.247,103.24,2.1951
11,0,308.81,40.302,94.039,1.841
11,483.13,592,96.274,224.64,1.7875
12,533.46,454.16,43.891,102.41,48.867
12,705.71,402.23,96.364,224.85,38.097
12,203.94,459,33.995,79.321,33.036
12,382.26,290.65,175.58,409.68,31.751
12,348.05,304.09,67.453,157.39,31.448
12,628.73,337.88,134.9,314.76,29.107
12,335.6,484.12,80.602,188.07,25.819
12,111.55,454.49,47.822,111.58,23.543
12,224.55,772.86,24.045,56.105,22.495
12,0,398.12,125.65,293.18,20.255
12,411.67,136.52,164.32,383.4,19.38
12,214.78,470.67,40.301,94.036,17.684
12,220.54,816.91,24.045,56.105,17.565
12,236.49,384.89,52.524,122.56,17.143
12,191.43,475.18,37.04,86.427,15.671
12,862.31,571.37,43.891,102.41,15.543
12,365.28,426.56,26.102,60.905,14.773
12,90.598,672.17,28.607,66.75,13.62
12,228.56,820.91,24.045,56.105,12.382
12,167.32,550.17,47.822,111.58,12.235
12,0,157.68,67.453,157.39,11.478
12,381.73,225.25,67.453,157.39,10.636
12,0,32.179,96.364,224.85,10.436
12,212.52,436.48,24.045,56.105,10.423
12,254.01,761.04,52.524,122.56,10.02
12,557.9,433.81,28.607,66.75,10.003
12,312.76,584.65,24.045,56.105,9.8732
12,775.1,372.83,31.032,72.407,9.6599
12,188.46,764.85,24.045,56.105,9.0748
12,550.38,484.12,40.301,94.036,8.1314
12,169.6,470.09,26.102,60.905,7.6337
12,188.46,820.91,24.045,56.105,7.3193
12,212.52,808.9,24.045,56.105,6.8142
12,195.69,430.91,26.102,60.905,6.4488
12,95.669,317.74,26.102,60.905,6.4114
12,908.86,448.32,26.102,60.905,6.4048
12,842.28,569.6,31.032,72.407,5.6957
12,200.04,783.48,26.102,60.905,2.6329
13,405.85,219.85,187.75,438.08,38.406
13,516.13,248.2,123.96,289.24,37.892
13,576,208,96,224,25.409
13,375.7,458.97,26.217,61.174,22.731
13,964.78,504.99,57.255,133.6,18.409
13,557.42,475.71,123.96,289.24,17.065
13,661.64,557.08,37.116,86.603,10.791
13,336.46,431.31,43.877,102.38,10.319
13,928.85,497.49,67.917,158.47,8.4124
13,383.38,464.23,37.116,86.603,3.7409
14,500.02,238.5,158.37,369.52,51.067
14,620.43,363.81,80.895,188.76,39.678
14,700.31,405.29,31.147,72.676,30.461
14,675.29,360.69,44.093,102.88,27.099
14,458.58,282.97,80.895,188.76,22.726
14,23.978,143.82,23.975,55.941,19.201
14,421.68,186.33,74.461,173.74,12.709
14,507.29,112.42,48.257,112.6,7.8465
14,473.25,227.14,56.789,132.51,6.6129
15,445.45,349.13,95.352,222.49,48.275
15,143.18,174.57,95.352,222.49,47.184
15,302.08,365,62.531,145.91,32.52
15,745.05,408.45,52.053,121.46,26.289
15,519.8,60.833,52.053,121.46,23.474
15,743.75,372.3,43.772,102.13,21.746
15,829.84,209.38,33.909,79.121,20.904
15,831.25,459.9,43.772,102.13,20.478
15,291.67,470.71,23.955,55.896,17.019
15,336.54,512.55,31.065,72.485,14.006
15,320.61,468.81,40.125,93.624,10.883
15,175,158.7,95.352,222.49,10.261
15,510.42,114.71,62.531,145.91,9.6153
15,831.05,259.29,23.955,55.896,9.0218
15,649.75,26.071,52.053,121.46,8.2611
15,280.96,393.08,48.15,112.35,3.5297
15,741.85,37.922,56.983,132.96,3.1158
16,121.13,154.91,103.49,241.47,54.443
16,255.86,302.93,56.823,132.59,45.129
16,17.304,189.33,103.49,241.47,34.532
16,210.94,198.6,23.851,55.653,33.089
16,75.81,170.4,113.63,265.14,31.25
16,138.43,361.45,51.75,120.75,29.74
16,227.43,302.93,56.823,132.59,26.714
16,274.81,312.4,56.823,132.59,23.359
16,210.94,218.46,23.851,55.653,22.867
16,188.53,284,63,147,18.45
16,17.057,124.96,34.095,79.555,18.179
16,175.74,361.45,30.995,72.321,17.248
16,208.48,156.2,28.412,66.294,16.533
16,0,177.12,36.682,85.591,16.41
16,0,126.71,26.226,61.194,14.681
16,113.71,350.27,56.823,132.59,12.981
16,278.6,248,47.899,111.76,11.508
16,143.28,111.22,23.851,55.653,8.6446
16,272.91,124.96,68.19,159.11,7.9258
16,209.93,244.68,26.226,61.194,7.6361
17,570.77,266.68,122.63,286.15,61.495
17,795,303.6,113.68,265.25,60.208
17,321.79,284.63,113.68,265.25,58.528
17,203.85,266.68,122.63,286.15,53.398
17,509.62,266.68,122.63,286.15,48.329
17,484.89,396.49,67.788,158.17,43.123
17,244.62,287.19,122.63,286.15,39.753
17,702.3,187.57,26.172,61.069,33.263
17,404.04,185.01,28.496,66.491,31.835
17,771.52,174.64,40.272,93.969,29.764
17,108.72,216.86,162.9,380.11,29.193
17,518.05,151.8,47.869,111.69,28.447
17,724,227.7,23.987,55.969,28.237
17,757.14,284.63,113.68,265.25,28.219
17,334.44,243.56,34,79.334,27.638
17,56.708,274.81,26.172,61.069,27.268
17,148.31,43.621,26.172,61.069,27.131
17,164.39,181.25,34,79.334,26.716
17,813.93,170.78,113.68,265.25,25.727
17,368,227.7,23.987,55.969,24.777
17,396,199.74,23.987,55.969,24.113
17,449.7,226.09,96.585,225.37,23.224
17,66.547,270.39,28.496,66.491,22.041
17,706.67,322.98,96.585,225.37,21.311
17,96.364,192.58,34,79.334,21.286
17,34.011,254.89,34,79.334,21.123
17,615.06,43.621,26.172,61.069,21.029
17,713,185.01,28.496,66.491,19.924
17,653.42,233.54,87.308,203.72,18.319
17,285.38,328.22,122.63,286.15,16.943
17,55.465,191.29,36.996,86.324,16.441
17,43.621,183.21,26.172,61.069,16.339
17,793.81,189.75,28.496,66.491,16.296
17,140,79.895,23.987,55.969,16.179
17,709.59,253,52.471,122.43,15.601
17,870.71,170.78,113.68,265.25,15.397
17,20.784,348.31,31.183,72.761,15.168
17,955.31,471.1,26.172,61.069,15.128
17,545.59,223.54,31.183,72.761,14.134
17,615.06,74.155,26.172,61.069,13.37
17,340,175.77,23.987,55.969,12.03
17,204.39,47.438,28.496,66.491,11.972
17,380,175.77,23.987,55.969,11.372
17,595.34,189.75,87.308,203.72,10.341
17,406.58,218.94,87.308,203.72,10.137
17,732.65,166.36,31.183,72.761,10.072
17,997.65,280.73,62.366,145.52,9.3276
17,872.94,353.51,62.366,145.52,8.7766
17,85.561,166.03,28.496,66.491,7.2629
17,1018.4,176.75,31.183,72.761,7.0131
17,0,275.14,28.496,66.491,6.8208
17,342.94,202.75,31.183,72.761,6.245
17,355.57,40.301,40.272,93.969,6.0675
17,274.46,170.78,56.843,132.63,5.1292
17,640,51.932,23.987,55.969,4.2148
17,180,159.79,23.987,55.969,3.5404
17,464.81,141.6,34,79.334,2.99
17,567.86,379.5,113.68,265.25,2.7933
17,22.083,383.18,44.186,103.1,2.232
18,179.27,203.28,135.07,315.16,50.401
18,0,284.25,37.033,86.41,34.371
18,174.6,153.52,61.497,143.49,25.67
18,303.38,161.38,56.928,132.83,25.551
18,0,327.5,61.497,143.49,25.149
18,0,135.94,37.033,86.41,19.42
18,323,338.79,33.932,79.174,19.028
18,238.55,159.76,47.833,111.61,16.376
18,96.195,442.02,24.084,56.196,14.863
18,0,184.22,61.497,143.49,11.002
18,201.68,146.81,67.527,157.56,10.582
18,123.25,122.81,61.497,143.49,9.5208
18,123.25,245.63,122.99,286.99,8.8936
19,743.23,622.17,124.11,289.59,39.348
19,1081.4,117.42,44.092,102.88,35.459
19,31.22,674.02,62.343,145.47,27.503
19,85.97,696.42,57.283,133.66,27.325
19,763.08,146.77,147.3,343.7,26.555
19,311.03,455.05,23.936,55.85,25.043
19,209.23,166.18,36.925,86.159,25.027
19,821.49,686.88,114.56,267.31,24.86
19,880,652.41,36.925,86.159,22.878
19,0,415.85,147.3,343.7,22.274
19,251.21,598.74,23.936,55.85,20.761
19,733.71,698.54,23.936,55.85,20.605
19,566.23,63.866,23.936,55.85,20.315
19,800,254.4,191.5,446.84,19.765
19,587.4,831.47,52.564,122.65,19.645
19,199.38,522.9,23.936,55.85,19.204
19,683.54,893.01,26.129,60.967,18.866
19,0,674.02,62.343,145.47,18.517
19,792,841.76,48.042,112.1,18.389
19,367.82,388.94,44.092,102.88,18.339
19,677.88,71.849,23.936,55.85,18.103
19,649.97,71.849,23.936,55.85,17.752
19,1098.8,465.64,68.042,158.76,17.751
19,851.1,53.746,40.252,93.921,17.677
19,733.71,758.41,23.936,55.85,17.603
19,783.28,591.48,114.56,267.31,17.341
19,191.4,463.03,23.936,55.85,16.621
19,649.97,898.12,23.936,55.85,16.585
19,685.86,706.52,23.936,55.85,16.477
19,733.2,309.74,74.468,173.76,16.347
19,281.94,468.53,33.849,78.981,16.323
19,889.26,698.7,80.745,188.4,16.23
19,1103.4,124.75,44.092,102.88,15.744
19,243.24,602.74,23.936,55.85,15.727
19,1058.8,477,40.252,93.921,15.675
19,327.11,887.55,28.458,66.403,15.594
19,726.49,156.11,103.9,242.44,15.291
19,653.06,784.11,26.129,60.967,14.59
19,401.19,324.36,57.283,133.66,14.245
19,147.26,795,68.042,158.76,14.015
19,542.31,898.12,23.936,55.85,13.862
19,632.23,881.41,31.099,72.565,13.548
19,308.15,797.37,28.458,66.403,13.524
19,644.35,849.45,26.129,60.967,13.265
19,221.54,172.34,36.925,86.159,13.113
19,713.63,68.143,68.042,158.76,12.907
19,663.32,881.41,31.099,72.565,12.707
19,293.93,450.9,28.458,66.403,12.631
19,152.25,553.21,33.849,78.981,12.588
19,265.58,788.47,26.129,60.967,12.296
19,757.28,859.94,40.252,93.921,12.275
19,674.83,226.52,26.129,60.967,12.16
19,343.96,474.18,33.849,78.981,11.627
19,907.84,73.385,33.849,78.981,11.475
19,279.7,887.55,28.458,66.403,10.204
19,1118.3,416.54,80.745,188.4,10.099
19,1078.4,481.38,52.564,122.65,9.9912
19,473.66,231.44,33.849,78.981,8.7386
19,530.34,898.12,23.936,55.85,8.5373
19,298.67,887.55,28.458,66.403,8.1936
19,0,874.97,33.849,78.981,7.8973
19,347.21,881.41,31.099,72.565,7.8052
19,691.49,366.92,88.184,205.76,7.5439
19,400,867.83,36.925,86.159,7.4032
19,345.75,418.29,44.092,102.88,7.3709
19,884.61,47.028,40.252,93.921,7.3152
19,614.08,79.833,23.936,55.85,7.0711
19,976.95,898.12,23.936,55.85,7.0447
19,127.33,470.28,40.252,93.921,6.8762
19,196.92,160.03,36.925,86.159,6.4011
19,771.51,420.11,52.564,122.65,6.2837
19,931.7,893.01,26.129,60.967,5.7447
19,575.22,72.587,31.099,72.565,5.4865
19,634.02,75.841,23.936,55.85,5.0111
19,332.69,479.82,33.849,78.981,4.8965
19,236.71,411.36,52.564,122.65,4.0806
19,103.78,138.76,103.9,242.44,3.4936
20,318.17,246.81,73.698,171.96,65.245
20,625.73,209.44,96.439,225.02,60.872
20,252.13,238.82,68.524,159.89,54.111
20,385.07,209.44,96.439,225.02,52.246
20,476.52,232,86.805,202.54,39.658
20,440.54,246.81,73.698,171.96,37.605
20,278.49,269.29,61.999,144.66,34.25
20,342.64,234.47,73.698,171.96,33.274
20,489.25,199.67,28.511,66.525,30.237
20,238.94,300.36,31.124,72.623,27.966
20,577.6,209.44,96.439,225.02,27.641
20,454.59,283.26,80.537,187.92,22.243
20,232.75,152.13,28.511,66.525,20.136
20,16.922,236.5,33.818,78.908,11.529
20,297.97,227.45,68.524,159.89,11.139
20,530.7,117.23,37.023,86.388,11.123
20,299.37,316.36,52.783,123.16,8.4458
20,202.58,113.93,31.124,72.623,6.5808
20,197.47,252.98,37.023,86.388,5.577
21,242,192,289.05,674.45,52.037
21,90.75,228.57,273.45,638.04,31.787
21,0,79.059,67.893,158.42,20.367
21,338.8,240,289.05,674.45,16.316
21,688.04,803.17,28.496,66.49,14.772
21,673.8,342.18,28.496,66.49,5.7352
22,291.12,201.54,134.36,313.5,64.372
22,180.87,93.273,31.046,72.441,30.732
22,406.45,442.59,36.919,86.143,30.454
22,107.18,299.38,33.867,79.024,29.522
22,162.58,302.44,44.303,103.37,28.204
22,80.618,283.16,40.373,94.205,24.314
22,201.55,114,31.046,72.441,23.655
22,134.36,321.27,31.046,72.441,22.622
22,47.372,237.5,56.918,132.81,19.704
22,0,116.79,36.919,86.143,17.931
22,20.817,240.35,62.564,145.98,13.739
22,0,8.7083,26.101,60.903,12.325
22,15.503,46.636,31.046,72.441,11.394
22,0,269.96,26.101,60.903,11.385
22,223.7,0,23.965,55.918,10.604
22,206.71,305.73,31.046,72.441,5.8765
22,175.28,114,28.458,66.402,5.0662
22,101.54,259.84,33.867,79.024,4.4415
23,158.79,132.39,158.8,370.53,61.172
23,484.7,105,126.28,294.66,55.569
23,295.88,157.89,136.14,317.66,54.692
23,606.93,133.22,113.94,265.86,50.905
23,1002.8,236.83,67.623,157.79,47.804
23,398.3,133.22,113.94,265.86,43.752
23,779.74,126,126.28,294.66,43.478
23,721.27,176.29,96.171,224.4,41.788
23,673.18,144.24,96.171,224.4,39.919
23,905.59,304.5,48.082,112.19,37.333
23,542.74,156.6,104.82,244.58,36.456
23,889.56,240.39,48.082,112.19,36.105
23,0,0,174.71,407.65,32.06
23,105.86,158.87,158.8,370.53,30.976
23,242.13,170.52,145.58,339.68,29.239
23,336.59,16.026,48.082,112.19,27.121
23,907.02,163.53,33.813,78.897,25.976
23,990.39,90.398,28.561,66.643,24.615
23,457.67,111.86,74.336,173.45,24.196
23,881.55,208.34,48.082,112.19,24.194
23,920.82,269.7,52.148,121.68,24.173
23,488.86,24.039,24.041,56.096,23.452
23,227.6,0,136.14,317.66,22.574
23,886.08,287.1,52.148,121.68,21.34
23,955.57,356.7,26.075,60.841,21.014
23,990.37,227.61,36.909,86.121,20.529
23,1029.4,356.7,26.075,60.841,20.497
23,564.66,26.1,26.075,60.841,20.213
23,925.08,330.18,44.043,102.77,19.644
23,1066.6,223.62,28.561,66.643,19.593
23,890.42,152.25,26.075,60.841,19.48
23,1061.8,95.156,28.561,66.643,19.462
23,360.37,114.19,113.94,265.86,19.353
23,605.06,92.151,24.041,56.096,18.959
23,957.68,300.49,24.041,56.096,17.155
23,815.83,98.897,31.196,72.791,16.424
23,858.67,309.66,62.027,144.73,16.291
23,758.67,261,87.354,203.83,16.214
23,921.62,92.151,24.041,56.096,15.561
23,1013.8,364.6,24.041,56.096,15.136
